"input_id","run","biosample","bioproject","organism"
"SRR3666711","                                <Run acc=""SRR3666711"" total_spots=""881516"" total_bases=""218517452"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR9207847","                                <Run acc=""SRR9207847"" total_spots=""648257"" total_bases=""112847778"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3319988","                                <Run acc=""SRR3319988"" total_spots=""455403"" total_bases=""120444469"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3321622","                                <Run acc=""SRR3321622"" total_spots=""518929"" total_bases=""133813135"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3321635","                                <Run acc=""SRR3321635"" total_spots=""522240"" total_bases=""130612519"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3209759","                                <Run acc=""SRR3209759"" total_spots=""642435"" total_bases=""166536996"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3726436","                                <Run acc=""SRR3726436"" total_spots=""775517"" total_bases=""191290208"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3774344","                                <Run acc=""SRR3774344"" total_spots=""778893"" total_bases=""194574900"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3611746","                                <Run acc=""SRR3611746"" total_spots=""367225"" total_bases=""87827990"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3925104","                                <Run acc=""SRR3925104"" total_spots=""333471"" total_bases=""159789739"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3583323","                                <Run acc=""SRR3583323"" total_spots=""594892"" total_bases=""155796363"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3402079","                                <Run acc=""SRR3402079"" total_spots=""546320"" total_bases=""144984468"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3953105","                                <Run acc=""SRR3953105"" total_spots=""580784"" total_bases=""146346079"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3545864","                                <Run acc=""SRR3545864"" total_spots=""343485"" total_bases=""88517729"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3319994","                                <Run acc=""SRR3319994"" total_spots=""331495"" total_bases=""89213100"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3402096","                                <Run acc=""SRR3402096"" total_spots=""550910"" total_bases=""145966428"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3928674","                                <Run acc=""SRR3928674"" total_spots=""582890"" total_bases=""151372719"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3148243","                                <Run acc=""SRR3148243"" total_spots=""398708"" total_bases=""190853526"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3543498","                                <Run acc=""SRR3543498"" total_spots=""523254"" total_bases=""136427983"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3138675","                                <Run acc=""SRR3138675"" total_spots=""752041"" total_bases=""355932696"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3402082","                                <Run acc=""SRR3402082"" total_spots=""473604"" total_bases=""127005564"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3183462","                                <Run acc=""SRR3183462"" total_spots=""341911"" total_bases=""162627595"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3575114","                                <Run acc=""SRR3575114"" total_spots=""1353113"" total_bases=""347870254"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3185903","                                <Run acc=""SRR3185903"" total_spots=""1133540"" total_bases=""539077835"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3995969","                                <Run acc=""SRR3995969"" total_spots=""827522"" total_bases=""205538649"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3543492","                                <Run acc=""SRR3543492"" total_spots=""359660"" total_bases=""95482114"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3201107","                                <Run acc=""SRR3201107"" total_spots=""439580"" total_bases=""213064849"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3480035","                                <Run acc=""SRR3480035"" total_spots=""436120"" total_bases=""199636008"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3545861","                                <Run acc=""SRR3545861"" total_spots=""554256"" total_bases=""137095625"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3183467","                                <Run acc=""SRR3183467"" total_spots=""339949"" total_bases=""161720981"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3215113","                                <Run acc=""SRR3215113"" total_spots=""839138"" total_bases=""219914131"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3545868","                                <Run acc=""SRR3545868"" total_spots=""552872"" total_bases=""142621742"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3350893","                                <Run acc=""SRR3350893"" total_spots=""196164"" total_bases=""91275222"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3402091","                                <Run acc=""SRR3402091"" total_spots=""618174"" total_bases=""159152135"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3350834","                                <Run acc=""SRR3350834"" total_spots=""342799"" total_bases=""165597970"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3953115","                                <Run acc=""SRR3953115"" total_spots=""601500"" total_bases=""153530545"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3479932","                                <Run acc=""SRR3479932"" total_spots=""478271"" total_bases=""224234300"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3666718","                                <Run acc=""SRR3666718"" total_spots=""816358"" total_bases=""208577211"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR4018337","                                <Run acc=""SRR4018337"" total_spots=""366678"" total_bases=""95925523"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3138670","                                <Run acc=""SRR3138670"" total_spots=""617282"" total_bases=""297246286"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3710221","                                <Run acc=""SRR3710221"" total_spots=""469943"" total_bases=""225920585"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3995959","                                <Run acc=""SRR3995959"" total_spots=""684714"" total_bases=""170638966"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3928620","                                <Run acc=""SRR3928620"" total_spots=""911107"" total_bases=""224111369"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3543479","                                <Run acc=""SRR3543479"" total_spots=""377284"" total_bases=""100807358"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3928614","                                <Run acc=""SRR3928614"" total_spots=""696666"" total_bases=""176446392"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3183471","                                <Run acc=""SRR3183471"" total_spots=""344700"" total_bases=""166151778"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3583318","                                <Run acc=""SRR3583318"" total_spots=""731415"" total_bases=""189777919"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3215134","                                <Run acc=""SRR3215134"" total_spots=""776796"" total_bases=""206436826"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3928602","                                <Run acc=""SRR3928602"" total_spots=""640881"" total_bases=""164240887"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3148332","                                <Run acc=""SRR3148332"" total_spots=""497195"" total_bases=""237352395"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR4018323","                                <Run acc=""SRR4018323"" total_spots=""566689"" total_bases=""141218747"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3196130","                                <Run acc=""SRR3196130"" total_spots=""587291"" total_bases=""282823645"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3479923","                                <Run acc=""SRR3479923"" total_spots=""346141"" total_bases=""166351023"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3583321","                                <Run acc=""SRR3583321"" total_spots=""738485"" total_bases=""192119744"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3583312","                                <Run acc=""SRR3583312"" total_spots=""719840"" total_bases=""186685921"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3995967","                                <Run acc=""SRR3995967"" total_spots=""652677"" total_bases=""163824701"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3319985","                                <Run acc=""SRR3319985"" total_spots=""507870"" total_bases=""132778278"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3545893","                                <Run acc=""SRR3545893"" total_spots=""525263"" total_bases=""138188687"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR4018335","                                <Run acc=""SRR4018335"" total_spots=""498552"" total_bases=""128583043"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3402101","                                <Run acc=""SRR3402101"" total_spots=""585676"" total_bases=""152135168"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3148323","                                <Run acc=""SRR3148323"" total_spots=""416883"" total_bases=""200256169"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3350839","                                <Run acc=""SRR3350839"" total_spots=""473220"" total_bases=""225936622"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3611736","                                <Run acc=""SRR3611736"" total_spots=""407730"" total_bases=""100447032"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3185256","                                <Run acc=""SRR3185256"" total_spots=""1198138"" total_bases=""568025297"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3726438","                                <Run acc=""SRR3726438"" total_spots=""692633"" total_bases=""176945836"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3214705","                                <Run acc=""SRR3214705"" total_spots=""686088"" total_bases=""182505322"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3350906","                                <Run acc=""SRR3350906"" total_spots=""399518"" total_bases=""193804478"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3543488","                                <Run acc=""SRR3543488"" total_spots=""348181"" total_bases=""92697924"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR4018127","                                <Run acc=""SRR4018127"" total_spots=""409008"" total_bases=""105562148"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3543484","                                <Run acc=""SRR3543484"" total_spots=""277586"" total_bases=""73801719"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR4018338","                                <Run acc=""SRR4018338"" total_spots=""471091"" total_bases=""122193413"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3201117","                                <Run acc=""SRR3201117"" total_spots=""460551"" total_bases=""222297403"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3774213","                                <Run acc=""SRR3774213"" total_spots=""703372"" total_bases=""175761775"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3995965","                                <Run acc=""SRR3995965"" total_spots=""816954"" total_bases=""202032430"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3545750","                                <Run acc=""SRR3545750"" total_spots=""513255"" total_bases=""130803031"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3321631","                                <Run acc=""SRR3321631"" total_spots=""401455"" total_bases=""105391747"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3215117","                                <Run acc=""SRR3215117"" total_spots=""1004363"" total_bases=""259805801"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3138671","                                <Run acc=""SRR3138671"" total_spots=""469938"" total_bases=""224954692"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3185905","                                <Run acc=""SRR3185905"" total_spots=""782716"" total_bases=""377908996"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3575117","                                <Run acc=""SRR3575117"" total_spots=""848091"" total_bases=""221535523"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3185255","                                <Run acc=""SRR3185255"" total_spots=""793476"" total_bases=""383296353"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3148215","                                <Run acc=""SRR3148215"" total_spots=""623290"" total_bases=""163828415"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3321655","                                <Run acc=""SRR3321655"" total_spots=""367216"" total_bases=""96228721"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3545907","                                <Run acc=""SRR3545907"" total_spots=""448396"" total_bases=""115609614"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR9207844","                                <Run acc=""SRR9207844"" total_spots=""733820"" total_bases=""110904703"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3774252","                                <Run acc=""SRR3774252"" total_spots=""707756"" total_bases=""174352456"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3319956","                                <Run acc=""SRR3319956"" total_spots=""377578"" total_bases=""99523324"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR4018133","                                <Run acc=""SRR4018133"" total_spots=""484664"" total_bases=""126695670"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3928601","                                <Run acc=""SRR3928601"" total_spots=""718056"" total_bases=""185653706"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3774368","                                <Run acc=""SRR3774368"" total_spots=""826678"" total_bases=""207227089"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3543501","                                <Run acc=""SRR3543501"" total_spots=""523583"" total_bases=""137393718"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3196133","                                <Run acc=""SRR3196133"" total_spots=""622532"" total_bases=""300413936"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3402085","                                <Run acc=""SRR3402085"" total_spots=""619959"" total_bases=""160300887"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3928606","                                <Run acc=""SRR3928606"" total_spots=""568612"" total_bases=""140263244"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3215116","                                <Run acc=""SRR3215116"" total_spots=""749934"" total_bases=""200246711"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3611687","                                <Run acc=""SRR3611687"" total_spots=""295774"" total_bases=""75052790"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3479998","                                <Run acc=""SRR3479998"" total_spots=""383807"" total_bases=""182959500"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3214707","                                <Run acc=""SRR3214707"" total_spots=""646679"" total_bases=""172843814"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3545924","                                <Run acc=""SRR3545924"" total_spots=""494252"" total_bases=""128031380"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3475824","                                <Run acc=""SRR3475824"" total_spots=""587745"" total_bases=""263698095"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3214702","                                <Run acc=""SRR3214702"" total_spots=""750462"" total_bases=""198343892"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3147790","                                <Run acc=""SRR3147790"" total_spots=""690174"" total_bases=""178644528"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3545871","                                <Run acc=""SRR3545871"" total_spots=""442063"" total_bases=""114237400"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3666713","                                <Run acc=""SRR3666713"" total_spots=""707419"" total_bases=""183029244"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3995977","                                <Run acc=""SRR3995977"" total_spots=""647987"" total_bases=""165269141"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3995981","                                <Run acc=""SRR3995981"" total_spots=""720279"" total_bases=""182687419"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3319990","                                <Run acc=""SRR3319990"" total_spots=""344954"" total_bases=""93344392"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3350852","                                <Run acc=""SRR3350852"" total_spots=""456232"" total_bases=""215371144"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3297737","                                <Run acc=""SRR3297737"" total_spots=""788405"" total_bases=""210674635"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3148242","                                <Run acc=""SRR3148242"" total_spots=""485625"" total_bases=""232998433"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3319975","                                <Run acc=""SRR3319975"" total_spots=""309019"" total_bases=""83637695"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3171764","                                <Run acc=""SRR3171764"" total_spots=""492616"" total_bases=""236045503"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3953098","                                <Run acc=""SRR3953098"" total_spots=""356155"" total_bases=""91958764"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3183453","                                <Run acc=""SRR3183453"" total_spots=""359871"" total_bases=""173764799"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3319995","                                <Run acc=""SRR3319995"" total_spots=""436632"" total_bases=""116555722"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3774323","                                <Run acc=""SRR3774323"" total_spots=""905614"" total_bases=""212405489"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3666715","                                <Run acc=""SRR3666715"" total_spots=""1081082"" total_bases=""257325771"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3183479","                                <Run acc=""SRR3183479"" total_spots=""424346"" total_bases=""202927816"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3196142","                                <Run acc=""SRR3196142"" total_spots=""590872"" total_bases=""282658761"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3545856","                                <Run acc=""SRR3545856"" total_spots=""486854"" total_bases=""128073387"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3350905","                                <Run acc=""SRR3350905"" total_spots=""356691"" total_bases=""173365983"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3583305","                                <Run acc=""SRR3583305"" total_spots=""623198"" total_bases=""164340321"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3726391","                                <Run acc=""SRR3726391"" total_spots=""643803"" total_bases=""161359828"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3666721","                                <Run acc=""SRR3666721"" total_spots=""731231"" total_bases=""190714306"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3147788","                                <Run acc=""SRR3147788"" total_spots=""1034434"" total_bases=""255147907"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3319993","                                <Run acc=""SRR3319993"" total_spots=""509093"" total_bases=""131406324"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3928610","                                <Run acc=""SRR3928610"" total_spots=""619424"" total_bases=""163319933"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3611740","                                <Run acc=""SRR3611740"" total_spots=""244939"" total_bases=""61455742"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR9207841","                                <Run acc=""SRR9207841"" total_spots=""865615"" total_bases=""217251244"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3138667","                                <Run acc=""SRR3138667"" total_spots=""456241"" total_bases=""217092776"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3995962","                                <Run acc=""SRR3995962"" total_spots=""622364"" total_bases=""155414672"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3953116","                                <Run acc=""SRR3953116"" total_spots=""580686"" total_bases=""150577458"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3350850","                                <Run acc=""SRR3350850"" total_spots=""424526"" total_bases=""204916626"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3215131","                                <Run acc=""SRR3215131"" total_spots=""791383"" total_bases=""205489728"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3183477","                                <Run acc=""SRR3183477"" total_spots=""372333"" total_bases=""175914388"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3543487","                                <Run acc=""SRR3543487"" total_spots=""591745"" total_bases=""143202157"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3475854","                                <Run acc=""SRR3475854"" total_spots=""277861"" total_bases=""135043650"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3575121","                                <Run acc=""SRR3575121"" total_spots=""1467564"" total_bases=""372958541"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3215128","                                <Run acc=""SRR3215128"" total_spots=""643912"" total_bases=""175231702"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3319978","                                <Run acc=""SRR3319978"" total_spots=""438152"" total_bases=""115460986"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3774341","                                <Run acc=""SRR3774341"" total_spots=""747267"" total_bases=""185449121"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3995456","                                <Run acc=""SRR3995456"" total_spots=""424966"" total_bases=""108630094"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3196143","                                <Run acc=""SRR3196143"" total_spots=""646473"" total_bases=""294153497"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3611721","                                <Run acc=""SRR3611721"" total_spots=""362482"" total_bases=""90536474"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3350892","                                <Run acc=""SRR3350892"" total_spots=""401889"" total_bases=""191692105"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
